school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,G1_scale,G2_scale,G3_scale,subject,GT_scale,G1_scale_rank,G2_scale_rank,G3_scale_rank,GT_scale_rank,G1_scale_rank_bin,G2_scale_rank_bin,G3_scale_rank_bin,GT_scale_rank_bin
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,7,13,13,14,0.6308130423246762,0.6085264886455354,0.7834555182405094,math,0.7072151714306677,248,243,205,258,4,4,3,4
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,9,16,15,16,1.5357930122456702,1.1409029294317736,1.2205528765809066,math,1.3625668562853126,66,132,107,91,2,3,2,2
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,no,yes,yes,no,yes,yes,yes,yes,5,4,5,2,3,5,0,10,10,9,-0.2741669275963179,-0.19003817253382177,-0.3092878776104837,math,-0.2704307433749642,600,522,718,618,5,5,6,5
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,13,15,15,0.6308130423246762,1.1409029294317736,1.0020041974107081,math,0.9697556782649136,248,132,123,180,4,3,3,3
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,1,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,10,11,13,13,0.027493062377346802,0.6085264886455354,0.5649068390703108,math,0.419871189212553,470,243,295,354,5,4,4,4
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,3,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,8,7,8,-0.8774869075436472,-0.9886028337131789,-0.5278365567806823,math,-0.8369710999241291,842,908,746,852,7,7,6,7
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,5,4,2,3,3,2,13,13,13,0.6308130423246762,0.6085264886455354,0.5649068390703108,math,0.6308055808171219,248,243,295,266,4,4,4,4
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,1,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,7,8,7,8,-0.8774869075436472,-0.9886028337131789,-0.5278365567806823,math,-0.8369710999241291,842,908,746,852,7,7,6,7
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,8,8,-0.8774869075436472,-0.7224146133200599,-0.5278365567806823,math,-0.7439056418137789,842,804,746,822,7,7,6,7
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,0,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,13,11,11,0.6308130423246762,0.07615004785929728,0.12780948072991352,math,0.2918554833693305,248,487,439,391,4,5,5,4
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,9,9,-0.2741669275963179,-0.45622639292694084,-0.3092878776104837,math,-0.36349620148531436,600,671,718,663,5,6,6,6
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,4,12,13,13,0.3291530523510115,0.6085264886455354,0.5649068390703108,math,0.5253383850148374,353,243,295,302,4,4,4,4
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,2,12,12,11,0.3291530523510115,0.34233826825241637,0.12780948072991352,math,0.27945374567739617,353,360,439,396,4,4,5,4
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,4,10,10,10,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,math,-0.1940211527614186,600,522,558,573,5,5,5,5
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,18,16,16,2.1391129921929997,1.4070911498248926,1.2205528765809066,math,1.6665667060002316,12,81,107,52,1,2,2,2
MS,F,18,R,LE3,A,1,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,13,13,13,0.6308130423246762,0.6085264886455354,0.5649068390703108,math,0.6308055808171219,248,243,295,266,4,4,4,4
MS,M,18,R,LE3,T,1,1,at_home,other,other,mother,2,2,1,no,no,no,yes,no,no,no,no,4,4,3,2,3,5,2,13,12,12,0.6308130423246762,0.34233826825241637,0.34635815990011215,math,0.4613305320932262,248,360,326,344,4,4,4,4
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,0,11,11,10,0.027493062377346802,0.07615004785929728,-0.0907391984402851,math,0.004511501151215967,470,487,558,519,5,5,5,5
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,2,3,4,1,1,1,0,16,15,15,1.5357930122456702,1.1409029294317736,1.0020041974107081,math,1.286157265671767,66,132,123,107,2,3,3,2
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,12,11,12,0.3291530523510115,0.07615004785929728,0.34635815990011215,math,0.2627978781805916,353,487,326,412,4,5,4,4
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,4,10,10,10,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,math,-0.1940211527614186,600,522,558,573,5,5,5,5
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,no,no,yes,no,yes,yes,yes,yes,4,2,2,2,2,5,0,13,13,13,0.6308130423246762,0.6085264886455354,0.5649068390703108,math,0.6308055808171219,248,243,295,266,4,4,4,4
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,no,yes,yes,no,yes,yes,yes,yes,5,2,1,1,2,1,0,7,6,0,-1.179146897517312,-1.254791054106298,-2.2762259901422714,math,-1.6467804787451286,883,969,991,993,7,8,8,8
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,yes,no,yes,yes,yes,yes,5,2,3,1,2,4,0,11,10,10,0.027493062377346802,-0.19003817253382177,-0.0907391984402851,math,-0.08855395695913418,470,522,558,535,5,5,5,5
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,yes,no,no,yes,yes,yes,3,2,2,4,2,5,10,14,12,11,0.9324730322983409,0.34233826825241637,0.12780948072991352,math,0.49038813728196506,218,360,439,327,3,4,5,4
MS,F,19,U,LE3,T,3,2,services,services,home,other,2,2,2,no,no,no,yes,yes,yes,no,yes,3,2,2,1,1,3,4,7,7,9,-1.179146897517312,-0.9886028337131789,-0.3092878776104837,math,-0.866028705112868,883,908,718,860,7,7,6,7
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,no,yes,yes,yes,yes,no,yes,yes,4,3,3,2,3,3,3,14,12,12,0.9324730322983409,0.34233826825241637,0.34635815990011215,math,0.5667977278955108,218,360,326,295,3,4,4,4
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,13,11,11,0.6308130423246762,0.07615004785929728,0.12780948072991352,math,0.2918554833693305,248,487,439,391,4,5,5,4
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,14,6,5,5,-1.4808068874909766,-1.520979274499417,-1.1834825942912781,math,-1.463265179590035,962,983,934,972,8,8,8,8
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,19,18,19,2.4407729821666644,1.9394675906111307,1.8761989140915025,math,2.187393589863853,2,19,19,9,1,1,1,1
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,2,8,8,10,-0.8774869075436472,-0.7224146133200599,-0.0907391984402851,math,-0.5910864605866878,842,804,558,771,7,7,5,6
MS,F,20,U,GT3,T,4,2,health,other,course,other,2,3,2,no,yes,yes,no,no,yes,yes,yes,5,4,3,1,1,3,4,15,14,15,1.2341330222720055,0.8747147090386544,1.0020041974107081,math,1.0876246117591322,123,166,123,146,3,3,3,3
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,4,3,3,4,2,4,8,9,10,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,math,-0.4980210024763377,842,671,558,726,7,6,5,6
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,1,3,1,2,1,0,15,15,15,1.2341330222720055,1.1409029294317736,1.0020041974107081,math,1.1806900698694824,123,132,123,135,3,3,3,3
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,no,yes,yes,yes,no,yes,yes,no,4,5,4,2,3,1,17,10,10,10,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,math,-0.1940211527614186,600,522,558,573,5,5,5,5
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,yes,yes,no,yes,yes,no,3,2,4,1,4,2,4,15,14,14,1.2341330222720055,0.8747147090386544,0.7834555182405094,math,1.0112150211455866,123,166,205,173,3,3,3,3
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,5,7,6,7,-1.179146897517312,-1.254791054106298,-0.746385235950881,math,-1.1119133444503095,883,969,875,921,7,8,7,7
MS,M,17,U,GT3,T,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,2,11,11,10,0.027493062377346802,0.07615004785929728,-0.0907391984402851,math,0.004511501151215967,470,487,558,519,5,5,5,5
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,6,5,0,-1.4808068874909766,-1.520979274499417,-2.2762259901422714,math,-1.845313132657763,962,983,991,1012,8,8,8,9
MS,M,18,R,GT3,T,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,14,6,5,5,-1.4808068874909766,-1.520979274499417,-1.1834825942912781,math,-1.463265179590035,962,983,934,972,8,8,8,8
MS,F,18,R,GT3,T,2,2,at_home,other,other,mother,2,3,0,no,no,yes,no,yes,yes,no,no,5,3,3,1,3,4,2,10,9,10,-0.2741669275963179,-0.45622639292694084,-0.0907391984402851,math,-0.28708661087176873,600,671,558,620,5,6,5,5
MS,F,18,R,GT3,T,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,3,2,2,5,7,6,5,6,-1.4808068874909766,-1.520979274499417,-0.9649339151210796,math,-1.3868555889764895,962,983,919,957,8,8,7,8
MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,0,7,5,0,-1.179146897517312,-1.520979274499417,-2.2762259901422714,math,-1.7398459368554786,883,983,991,1005,7,8,8,9
MS,F,18,U,LE3,T,3,1,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,1,1,0,7,9,8,-1.179146897517312,-0.45622639292694084,-0.5278365567806823,math,-0.7563073795057134,883,671,746,826,7,6,6,7
MS,F,18,U,GT3,T,1,1,other,other,course,mother,2,2,1,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,0,6,5,0,-1.4808068874909766,-1.520979274499417,-2.2762259901422714,math,-1.845313132657763,962,983,991,1012,8,8,8,9
MS,M,20,U,LE3,A,2,2,services,services,course,other,1,2,2,no,yes,yes,no,yes,yes,no,no,5,5,4,4,5,4,11,9,9,9,-0.5758269175699826,-0.45622639292694084,-0.3092878776104837,math,-0.46896339728759884,746,671,718,713,6,6,6,6
MS,M,17,U,LE3,T,3,1,services,services,course,mother,2,1,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,3,14,16,16,0.9324730322983409,1.4070911498248926,1.2205528765809066,math,1.2446979227910937,218,81,107,118,3,2,2,3
MS,M,21,R,GT3,T,1,1,other,other,course,other,1,1,3,no,no,no,no,no,yes,no,no,5,5,3,3,3,3,3,10,8,7,-0.2741669275963179,-0.7224146133200599,-0.746385235950881,math,-0.6093808408227557,600,804,875,784,5,7,7,6
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,0,11,12,10,0.027493062377346802,0.34233826825241637,-0.0907391984402851,math,0.0975769592615661,470,360,558,484,5,4,5,5
MS,M,19,U,LE3,T,1,1,other,at_home,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,3,3,3,5,5,8,9,9,-0.8774869075436472,-0.45622639292694084,-0.3092878776104837,math,-0.5744305930898833,842,671,718,762,7,6,6,6
GP,F,18,U,GT3,A,4,4,at_home,teacher,course,mother,2,2,0,yes,no,no,no,yes,yes,no,no,4,3,4,1,1,3,4,0,11,11,-4.155470294933876,-0.1958196099225682,-0.28065754712216395,port,-1.619434214349635,1044,568,614,989,9,5,5,8
GP,F,17,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,1,3,2,9,11,11,-0.874569782267105,-0.1958196099225682,-0.28065754712216395,port,-0.4723567487319692,777,568,614,718,6,5,5,6
GP,F,15,U,LE3,T,1,1,at_home,other,other,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,4,3,2,2,3,3,6,12,13,12,0.21906372195515192,0.4911367513733601,0.029115833970156463,port,0.25848180180771657,388,280,486,415,4,4,5,4
GP,F,15,U,GT3,T,4,2,health,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,3,2,2,1,1,5,0,14,14,14,0.9481527247699899,0.8346149320213242,0.6486625961547973,port,0.8500833358426245,147,189,232,206,3,3,3,3
GP,F,16,U,GT3,T,3,3,other,other,home,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,2,1,2,5,0,11,13,13,-0.14548077945226706,0.4911367513733601,0.3388892150624769,port,0.23933257200403169,509,280,357,433,5,4,4,5
GP,M,16,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,2,5,6,12,12,13,0.21906372195515192,0.14765857072539595,0.3388892150624769,port,0.246697837038235,388,401,357,421,4,4,4,5
GP,M,16,U,LE3,T,2,2,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,4,1,1,3,0,13,12,13,0.5836082233625709,0.14765857072539595,0.3388892150624769,port,0.3741508887735312,281,401,357,358,4,4,4,4
GP,F,17,U,GT3,A,4,4,other,teacher,home,mother,2,2,0,yes,yes,no,no,yes,yes,no,no,4,1,4,1,1,1,2,10,13,13,-0.510025280859686,0.4911367513733601,0.3388892150624769,port,0.11187952026873549,651,280,357,478,6,4,4,5
GP,M,15,U,LE3,A,3,2,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,1,1,0,15,16,17,1.3126972261774088,1.5215712933172525,1.5779827394317587,port,1.5426234267749406,88,56,36,66,2,2,1,2
GP,M,15,U,GT3,T,3,4,other,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,5,1,1,1,5,0,12,12,13,0.21906372195515192,0.14765857072539595,0.3388892150624769,port,0.246697837038235,388,401,357,421,4,4,4,5
GP,F,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,1,2,2,2,14,14,14,0.9481527247699899,0.8346149320213242,0.6486625961547973,port,0.8500833358426245,147,189,232,206,3,3,3,3
GP,F,15,U,GT3,T,2,1,services,other,reputation,father,3,3,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,4,0,10,12,13,-0.510025280859686,0.14765857072539595,0.3388892150624769,port,-0.008208266432357416,651,401,357,527,6,4,4,5
GP,M,15,U,LE3,T,4,4,health,services,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,3,5,0,12,13,12,0.21906372195515192,0.4911367513733601,0.029115833970156463,port,0.25848180180771657,388,280,486,415,4,4,5,4
GP,M,15,U,GT3,T,4,3,teacher,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,3,0,12,12,13,0.21906372195515192,0.14765857072539595,0.3388892150624769,port,0.246697837038235,388,401,357,421,4,4,4,5
GP,M,15,U,GT3,A,2,2,other,other,home,other,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,5,2,1,1,3,0,14,14,15,0.9481527247699899,0.8346149320213242,0.9584359772471177,port,0.9583871577742358,147,189,156,183,3,3,3,3
GP,F,16,U,GT3,T,4,4,health,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,2,6,17,17,17,2.041786228992247,1.8650494739652166,1.5779827394317587,port,1.9176173169466262,20,31,36,30,1,1,1,1
GP,F,16,U,GT3,T,4,4,services,services,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,2,3,1,2,2,10,13,13,14,0.5836082233625709,0.4911367513733601,0.6486625961547973,port,0.6025424974062354,281,280,232,285,4,4,3,4
GP,F,16,U,GT3,T,3,3,other,other,reputation,mother,3,2,0,yes,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,2,13,14,14,0.5836082233625709,0.8346149320213242,0.6486625961547973,port,0.7226302841073283,281,189,232,246,4,3,3,4
GP,M,17,U,GT3,T,3,2,services,services,course,mother,1,1,3,no,yes,yes,yes,yes,yes,yes,no,5,5,5,2,4,5,2,8,8,7,-1.2391142836745241,-1.2262541518664605,-1.5197510714914457,port,-1.3932884482969894,920,929,977,960,7,7,8,8
GP,M,16,U,LE3,T,4,3,health,other,home,father,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,5,6,12,12,12,0.21906372195515192,0.14765857072539595,0.029115833970156463,port,0.13839401510662366,388,401,486,457,4,4,5,5
GP,M,15,U,GT3,T,4,3,teacher,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,1,1,1,1,0,12,13,14,0.21906372195515192,0.4911367513733601,0.6486625961547973,port,0.4750894456709392,388,280,232,332,4,4,3,4
GP,M,15,U,GT3,T,4,4,health,health,other,father,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,4,2,1,1,5,0,11,12,12,-0.14548077945226706,0.14765857072539595,0.029115833970156463,port,0.010940963371327448,509,401,486,509,5,4,5,5
GP,M,16,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,5,1,1,3,5,0,12,13,14,0.21906372195515192,0.4911367513733601,0.6486625961547973,port,0.4750894456709392,388,280,232,332,4,4,3,4
GP,M,16,U,LE3,T,2,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,2,4,5,2,10,10,10,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,port,-0.5732953056293772,651,721,778,747,6,6,6,6
GP,F,15,R,GT3,T,2,4,services,health,course,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,2,10,11,10,-0.510025280859686,-0.1958196099225682,-0.5904309282144844,port,-0.4532075189282843,651,568,778,695,6,5,6,6
GP,F,16,U,GT3,T,2,2,services,services,home,mother,1,1,0,no,yes,no,no,no,yes,yes,no,1,2,2,1,3,5,6,10,11,12,-0.510025280859686,-0.1958196099225682,0.029115833970156463,port,-0.2365998750650616,651,568,486,602,6,5,5,5
GP,M,15,U,GT3,T,2,2,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,2,5,8,11,12,12,-0.14548077945226706,0.14765857072539595,0.029115833970156463,port,0.010940963371327448,509,401,486,509,5,4,5,5
GP,M,15,U,GT3,T,4,2,health,services,other,mother,1,1,0,no,no,no,no,yes,yes,yes,no,2,2,4,2,4,1,0,11,11,11,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,port,-0.21745064526137675,509,568,614,588,5,5,5,5
GP,M,16,U,LE3,A,3,4,services,other,home,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,5,3,3,1,1,5,2,12,12,13,0.21906372195515192,0.14765857072539595,0.3388892150624769,port,0.246697837038235,388,401,357,421,4,4,4,5
GP,M,16,U,GT3,T,4,4,teacher,teacher,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,4,5,5,5,5,4,12,11,12,0.21906372195515192,-0.1958196099225682,0.029115833970156463,port,0.018306228405530756,388,568,486,502,4,5,5,5
GP,M,15,U,GT3,T,4,4,health,services,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,5,4,2,3,4,5,0,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
GP,M,15,U,GT3,T,4,4,services,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,1,1,1,5,2,15,15,15,1.3126972261774088,1.1780931126692884,0.9584359772471177,port,1.2059279962106249,88,94,156,120,2,2,3,3
GP,M,15,R,GT3,T,4,3,teacher,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,5,2,1,1,5,0,13,14,15,0.5836082233625709,0.8346149320213242,0.9584359772471177,port,0.8309341060389397,281,189,156,214,4,3,3,3
GP,M,15,U,LE3,T,3,3,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,2,1,1,2,0,13,12,12,0.5836082233625709,0.14765857072539595,0.029115833970156463,port,0.2658470668419199,281,401,486,402,4,4,5,4
GP,M,16,U,GT3,T,3,2,other,other,home,mother,1,1,0,no,yes,no,no,no,yes,yes,no,5,4,3,1,1,5,4,12,12,12,0.21906372195515192,0.14765857072539595,0.029115833970156463,port,0.13839401510662366,388,401,486,457,4,4,5,5
GP,F,15,U,GT3,T,2,3,other,other,other,father,2,1,0,no,yes,no,yes,yes,yes,no,no,3,5,1,1,1,5,4,11,11,11,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,port,-0.21745064526137675,509,568,614,588,5,5,5,5
GP,M,15,U,LE3,T,4,3,teacher,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,4,0,14,14,14,0.9481527247699899,0.8346149320213242,0.6486625961547973,port,0.8500833358426245,147,189,232,206,3,3,3,3
GP,M,16,R,GT3,A,4,4,other,teacher,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,2,4,3,1,1,5,4,13,13,13,0.5836082233625709,0.4911367513733601,0.3388892150624769,port,0.4942386754746241,281,280,357,313,4,4,4,4
GP,F,15,R,GT3,T,3,4,services,health,course,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,2,11,12,12,-0.14548077945226706,0.14765857072539595,0.029115833970156463,port,0.010940963371327448,509,401,486,509,5,4,5,5
GP,F,15,R,GT3,T,2,2,at_home,other,reputation,mother,1,1,0,yes,yes,no,yes,yes,yes,no,no,4,3,1,1,1,2,8,14,13,12,0.9481527247699899,0.4911367513733601,0.029115833970156463,port,0.513387905278309,147,280,486,305,3,4,5,4
GP,F,16,U,LE3,T,2,2,other,other,home,mother,2,2,0,no,yes,no,yes,no,yes,yes,yes,3,3,3,1,2,3,16,11,11,10,-0.14548077945226706,-0.1958196099225682,-0.5904309282144844,port,-0.32575446719298806,509,568,778,627,5,5,6,6
GP,M,15,U,LE3,T,4,4,teacher,other,home,other,1,1,0,no,yes,no,no,no,yes,yes,yes,5,4,3,2,4,5,8,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
GP,M,15,U,GT3,T,4,4,services,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,0,14,15,15,0.9481527247699899,1.1780931126692884,0.9584359772471177,port,1.0784749444753288,147,94,156,154,3,2,3,3
GP,M,15,U,GT3,T,2,2,services,services,course,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,9,10,10,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,port,-0.7007483573646734,777,721,778,806,6,6,6,7
GP,F,16,U,LE3,T,2,2,other,at_home,course,father,2,2,1,yes,no,no,yes,yes,yes,yes,no,4,3,3,2,2,5,14,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
GP,F,15,U,LE3,A,4,3,other,other,course,mother,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,2,2,1,1,5,4,10,11,11,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,port,-0.34490369699667295,651,568,614,643,6,5,5,6
GP,F,16,U,LE3,A,3,3,other,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2,3,5,1,4,3,6,13,12,13,0.5836082233625709,0.14765857072539595,0.3388892150624769,port,0.3741508887735312,281,401,357,358,4,4,4,4
GP,M,16,U,GT3,T,4,3,health,services,reputation,mother,1,4,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,2,2,17,17,17,2.041786228992247,1.8650494739652166,1.5779827394317587,port,1.9176173169466262,20,31,36,30,1,1,1,1
GP,M,15,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,3,2,2,5,4,11,12,13,-0.14548077945226706,0.14765857072539595,0.3388892150624769,port,0.11924478530293878,509,401,357,471,5,4,4,5
GP,F,15,U,GT3,T,4,4,services,teacher,other,father,1,2,0,yes,yes,no,yes,no,yes,yes,no,4,4,4,1,1,3,2,13,12,12,0.5836082233625709,0.14765857072539595,0.029115833970156463,port,0.2658470668419199,281,401,486,402,4,4,5,4
GP,F,16,U,LE3,T,2,2,services,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,4,0,14,13,13,0.9481527247699899,0.4911367513733601,0.3388892150624769,port,0.6216917272099204,147,280,357,272,3,4,4,4
GP,F,15,U,LE3,T,4,2,health,other,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,16,14,16,1.677241727584828,0.8346149320213242,1.2682093583394383,port,1.3215970831764396,44,189,71,95,2,3,2,2
GP,M,15,U,LE3,A,4,2,health,health,other,father,2,1,0,no,no,no,no,yes,yes,no,no,5,5,5,3,4,5,4,10,9,9,-0.510025280859686,-0.8827759712184965,-0.9002043093068048,port,-0.8016869142620814,651,836,884,832,6,7,7,7
GP,F,15,U,GT3,T,4,4,services,services,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,3,3,4,2,3,5,0,13,12,12,0.5836082233625709,0.14765857072539595,0.029115833970156463,port,0.2658470668419199,281,401,486,402,4,4,5,4
GP,F,15,U,LE3,A,3,3,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,4,4,1,0,13,12,13,0.5836082233625709,0.14765857072539595,0.3388892150624769,port,0.3741508887735312,281,401,357,358,4,4,4,4
