school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1_port,G2_port,G3_port,GT_port,G1_scale_port,G2_scale_port,G3_scale_port,GT_scale_port,G1_scale_port,G2_scale_port,G3_scale_port,GT_scale_port,G1_port_rank,G2_port_rank,G3_port_rank,GT_port_rank,G1_port_rank_bin,G2_port_rank_bin,G3_port_rank_bin,GT_port_rank_bin
GP,M,17,U,LE3,T,2,3,services,services,reputation,father,1,2,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,3,3,0,10,11,11,32,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,-0.510025280859686,-0.1958196099225682,-0.28065754712216395,-0.3440857222710896,398,319,349,385,6,5,5,5
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,4,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,3,2,4,5,3,2,9,10,11,30,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,-0.874569782267105,-0.5392977905705323,-0.28065754712216395,-0.5910394920527967,493,422,349,451,6,6,5,6
GP,F,17,U,GT3,A,2,1,other,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,15,15,16,46,1.3126972261774088,1.1780931126692884,1.2682093583394383,1.311114981703083,1.3126972261774088,1.1780931126692884,1.2682093583394383,1.311114981703083,47,61,47,60,2,2,2,2
GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,0,14,12,12,38,0.9481527247699899,0.14765857072539595,0.029115833970156463,0.39236736674136596,0.9481527247699899,0.14765857072539595,0.029115833970156463,0.39236736674136596,82,233,277,214,3,4,5,4
GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,2,1,1,1,0,12,13,13,38,0.21906372195515192,0.4911367513733601,0.3388892150624769,0.36591575376536517,0.21906372195515192,0.4911367513733601,0.3388892150624769,0.36591575376536517,225,153,195,214,4,4,4,4
GP,M,17,U,GT3,T,4,4,teacher,teacher,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,0,13,13,13,39,0.5836082233625709,0.4911367513733601,0.3388892150624769,0.493066537430108,0.5836082233625709,0.4911367513733601,0.3388892150624769,0.493066537430108,153,153,195,181,4,4,4,4
GP,M,16,U,GT3,T,4,4,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,2,4,1,0,13,13,14,40,0.5836082233625709,0.4911367513733601,0.6486625961547973,0.6011135056666284,0.5836082233625709,0.4911367513733601,0.6486625961547973,0.6011135056666284,153,153,132,160,4,4,3,4
GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,4,2,1,1,5,2,9,9,9,27,-0.874569782267105,-0.8827759712184965,-0.9002043093068048,-0.9269364146428019,-0.874569782267105,-0.8827759712184965,-0.9002043093068048,-0.9269364146428019,493,505,550,540,6,7,7,7
GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,3,2,0,12,12,12,36,0.21906372195515192,0.14765857072539595,0.029115833970156463,0.13806579941188055,0.21906372195515192,0.14765857072539595,0.029115833970156463,0.13806579941188055,225,233,277,277,4,4,5,5
GP,M,17,U,LE3,T,2,2,other,other,home,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,4,2,5,5,4,0,16,16,16,48,1.677241727584828,1.5215712933172525,1.2682093583394383,1.5580687514847902,1.677241727584828,1.5215712933172525,1.2682093583394383,1.5580687514847902,25,36,47,36,1,2,2,2
GP,F,16,U,GT3,T,2,1,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,5,2,1,1,5,4,9,10,10,29,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,493,422,453,493,6,6,6,6
GP,F,16,U,GT3,A,4,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,5,0,14,13,13,40,0.9481527247699899,0.4911367513733601,0.3388892150624769,0.6202173210948507,0.9481527247699899,0.4911367513733601,0.3388892150624769,0.6202173210948507,82,153,195,160,3,4,4,4
GP,F,18,U,LE3,A,2,4,services,other,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,18,10,10,10,30,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,-0.510025280859686,-0.5392977905705323,-0.5904309282144844,-0.5719356766245743,398,422,453,451,6,6,6,6
GP,F,18,U,LE3,T,2,2,at_home,services,course,mother,1,2,1,no,yes,no,no,no,yes,yes,yes,5,3,1,1,1,5,16,9,8,10,27,-0.874569782267105,-1.2262541518664605,-0.5904309282144844,-0.9386924325232456,-0.874569782267105,-1.2262541518664605,-0.5904309282144844,-0.9386924325232456,493,577,453,540,6,7,6,7
GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,1,1,no,no,no,no,yes,no,yes,no,4,1,1,1,1,3,14,8,7,7,22,-1.2391142836745241,-1.5697323325144248,-1.5197510714914457,-1.509787107014514,-1.2391142836745241,-1.5697323325144248,-1.5197510714914457,-1.509787107014514,558,617,620,609,7,8,8,8
GP,M,18,U,GT3,T,2,2,other,at_home,course,other,1,1,1,no,yes,no,yes,no,no,yes,yes,4,4,3,2,2,1,26,7,8,8,23,-1.603658785081943,-1.2262541518664605,-1.2099776903991253,-1.4090879363257716,-1.603658785081943,-1.2262541518664605,-1.2099776903991253,-1.4090879363257716,600,577,585,601,8,7,8,8
GP,M,17,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,2,1,1,2,5,6,10,8,9,27,-0.510025280859686,-1.2262541518664605,-0.9002043093068048,-0.9195886170950235,-0.510025280859686,-1.2262541518664605,-0.9002043093068048,-0.9195886170950235,398,577,550,540,6,7,7,7
GP,F,17,U,GT3,T,3,2,other,other,course,father,1,2,0,no,no,no,yes,yes,yes,no,no,5,4,2,1,1,3,4,14,14,15,43,0.9481527247699899,0.8346149320213242,0.9584359772471177,0.9561142436848555,0.9481527247699899,0.8346149320213242,0.9584359772471177,0.9561142436848555,82,99,83,108,3,3,3,3
GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,2,1,2,4,10,11,10,10,31,-0.14548077945226706,-0.5392977905705323,-0.5904309282144844,-0.44478489295983153,-0.14548077945226706,-0.5392977905705323,-0.5904309282144844,-0.44478489295983153,307,422,453,422,5,6,6,6
GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,no,no,no,no,yes,no,yes,no,5,3,5,1,2,5,4,12,11,11,34,0.21906372195515192,-0.1958196099225682,-0.28065754712216395,-0.08978415494160416,0.21906372195515192,-0.1958196099225682,-0.28065754712216395,-0.08978415494160416,225,319,349,329,4,5,5,5
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2,1,1,1,1,3,2,13,13,13,39,0.5836082233625709,0.4911367513733601,0.3388892150624769,0.493066537430108,0.5836082233625709,0.4911367513733601,0.3388892150624769,0.493066537430108,153,153,195,181,4,4,4,4
GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,5,14,9,9,8,26,-0.874569782267105,-0.8827759712184965,-1.2099776903991253,-1.034983382879322,-0.874569782267105,-0.8827759712184965,-1.2099776903991253,-1.034983382879322,493,505,585,560,6,7,8,7
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,no,no,no,no,yes,no,yes,no,5,5,4,3,5,2,16,8,7,8,23,-1.2391142836745241,-1.5697323325144248,-1.2099776903991253,-1.4017401387779935,-1.2391142836745241,-1.5697323325144248,-1.2099776903991253,-1.4017401387779935,558,617,585,601,7,8,8,8
GP,F,17,U,LE3,A,2,2,other,other,home,mother,1,1,1,no,yes,no,no,no,no,yes,no,3,1,2,1,1,1,8,11,9,10,30,-0.14548077945226706,-0.8827759712184965,-0.5904309282144844,-0.564587879076796,-0.14548077945226706,-0.8827759712184965,-0.5904309282144844,-0.564587879076796,307,505,453,451,5,7,6,6
GP,F,17,R,LE3,T,1,1,at_home,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,3,5,4,15,14,15,44,1.3126972261774088,0.8346149320213242,0.9584359772471177,1.0832650273495983,1.3126972261774088,0.8346149320213242,0.9584359772471177,1.0832650273495983,47,99,83,87,2,3,3,3
GP,F,17,U,LE3,A,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,1,4,4,15,14,14,43,1.3126972261774088,0.8346149320213242,0.6486625961547973,0.975218059113078,1.3126972261774088,0.8346149320213242,0.6486625961547973,0.975218059113078,47,99,132,108,2,3,3,3
GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,8,15,15,15,45,1.3126972261774088,1.1780931126692884,0.9584359772471177,1.2030680134665626,1.3126972261774088,1.1780931126692884,0.9584359772471177,1.2030680134665626,47,61,83,73,2,2,3,3
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3,3,3,2,3,4,0,12,12,12,36,0.21906372195515192,0.14765857072539595,0.029115833970156463,0.13806579941188055,0.21906372195515192,0.14765857072539595,0.029115833970156463,0.13806579941188055,225,233,277,277,4,4,5,5
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,3,7,14,14,15,43,0.9481527247699899,0.8346149320213242,0.9584359772471177,0.9561142436848555,0.9481527247699899,0.8346149320213242,0.9584359772471177,0.9561142436848555,82,99,83,108,3,3,3,3
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,4,14,15,15,44,0.9481527247699899,1.1780931126692884,0.9584359772471177,1.07591722980182,0.9481527247699899,1.1780931126692884,0.9584359772471177,1.07591722980182,82,61,83,87,3,2,3,3
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5,3,1,1,4,5,2,11,11,12,34,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,-0.10888797036982656,-0.14548077945226706,-0.1958196099225682,0.029115833970156463,-0.10888797036982656,307,319,277,329,5,5,5,5
GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,no,no,no,no,no,yes,yes,yes,4,3,3,1,1,1,2,13,14,15,42,0.5836082233625709,0.8346149320213242,0.9584359772471177,0.8289634600201129,0.5836082233625709,0.8346149320213242,0.9584359772471177,0.8289634600201129,153,99,83,123,4,3,3,3
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,11,11,11,33,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,-0.21693493860634686,-0.14548077945226706,-0.1958196099225682,-0.28065754712216395,-0.21693493860634686,307,319,349,354,5,5,5,5
GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,yes,no,no,no,no,yes,no,yes,4,3,2,1,1,4,10,10,9,10,29,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,-0.6917386627415386,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,-0.6917386627415386,398,505,453,493,6,7,6,6
GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,no,no,no,yes,yes,yes,4,4,4,1,1,3,10,12,10,11,33,0.21906372195515192,-0.5392977905705323,-0.28065754712216395,-0.2095871410585685,0.21906372195515192,-0.5392977905705323,-0.28065754712216395,-0.2095871410585685,225,422,349,354,4,6,5,5
GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,4,7,15,16,16,47,1.3126972261774088,1.5215712933172525,1.2682093583394383,1.4309179678200474,1.3126972261774088,1.5215712933172525,1.2682093583394383,1.4309179678200474,47,36,47,48,2,2,2,2
GP,F,17,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,5,4,11,10,11,32,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,-0.3367379247233112,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,-0.3367379247233112,307,422,349,385,5,6,5,5
GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5,2,2,1,1,2,2,9,12,13,34,-0.874569782267105,0.14765857072539595,0.3388892150624769,-0.13533958334582732,-0.874569782267105,0.14765857072539595,0.3388892150624769,-0.13533958334582732,493,233,195,329,6,4,4,5
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,no,no,no,no,no,no,yes,yes,5,4,5,5,5,1,12,7,8,5,20,-1.603658785081943,-1.2262541518664605,-2.1392978336760864,-1.7332288410353327,-1.603658785081943,-1.2262541518664605,-2.1392978336760864,-1.7332288410353327,600,577,633,628,8,7,9,9
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,5,8,10,9,10,29,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,-0.6917386627415386,-0.510025280859686,-0.8827759712184965,-0.5904309282144844,-0.6917386627415386,398,505,453,493,6,7,6,6
GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,3,2,2,4,5,0,11,12,11,34,-0.14548077945226706,0.14765857072539595,-0.28065754712216395,-0.09713195248938251,-0.14548077945226706,0.14765857072539595,-0.28065754712216395,-0.09713195248938251,307,233,349,329,5,4,5,5
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,0,no,no,no,no,yes,no,yes,no,4,4,5,2,4,5,8,7,8,7,22,-1.603658785081943,-1.2262541518664605,-1.5197510714914457,-1.5171349045622922,-1.603658785081943,-1.2262541518664605,-1.5197510714914457,-1.5171349045622922,600,577,620,609,8,7,8,8
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5,3,3,1,3,2,4,9,11,10,30,-0.874569782267105,-0.1958196099225682,-0.5904309282144844,-0.5792834741723527,-0.874569782267105,-0.1958196099225682,-0.5904309282144844,-0.5792834741723527,493,319,453,451,6,5,6,6
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,2,no,no,no,no,no,no,yes,no,3,2,5,2,5,5,4,7,8,6,21,-1.603658785081943,-1.2262541518664605,-1.8295244525837662,-1.6251818727988123,-1.603658785081943,-1.2262541518664605,-1.8295244525837662,-1.6251818727988123,600,577,630,620,8,7,9,8
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3,3,2,1,3,3,2,14,13,12,39,0.9481527247699899,0.4911367513733601,0.029115833970156463,0.5121703528583305,0.9481527247699899,0.4911367513733601,0.029115833970156463,0.5121703528583305,82,153,277,181,3,4,5,4
GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,no,no,no,no,no,yes,yes,no,4,4,2,2,4,5,0,12,12,13,37,0.21906372195515192,0.14765857072539595,0.3388892150624769,0.24611276764840084,0.21906372195515192,0.14765857072539595,0.3388892150624769,0.24611276764840084,225,233,195,239,4,4,4,4
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,2,5,0,9,10,10,29,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,493,422,453,493,6,6,6,6
GP,F,18,U,LE3,A,2,1,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,3,5,2,12,12,13,37,0.21906372195515192,0.14765857072539595,0.3388892150624769,0.24611276764840084,0.21906372195515192,0.14765857072539595,0.3388892150624769,0.24611276764840084,225,233,195,239,4,4,4,4
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,4,2,14,15,17,46,0.9481527247699899,1.1780931126692884,1.5779827394317587,1.2920111662748606,0.9481527247699899,1.1780931126692884,1.5779827394317587,1.2920111662748606,82,61,18,60,3,2,1,2
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,10,10,11,31,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,-0.46388870838805396,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,-0.46388870838805396,398,422,349,422,6,6,5,6
GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,no,no,no,yes,no,no,yes,no,4,4,5,4,4,5,4,11,10,11,32,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,-0.3367379247233112,-0.14548077945226706,-0.5392977905705323,-0.28065754712216395,-0.3367379247233112,307,422,349,385,5,6,5,5
GP,F,17,R,GT3,T,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,5,2,11,12,14,37,-0.14548077945226706,0.14765857072539595,0.6486625961547973,0.22700895222017844,-0.14548077945226706,0.14765857072539595,0.6486625961547973,0.22700895222017844,307,233,132,239,5,4,3,4
GP,F,18,U,LE3,T,1,1,other,at_home,home,mother,1,3,0,no,yes,no,no,no,yes,no,no,4,4,3,2,3,3,4,11,12,14,37,-0.14548077945226706,0.14765857072539595,0.6486625961547973,0.22700895222017844,-0.14548077945226706,0.14765857072539595,0.6486625961547973,0.22700895222017844,307,233,132,239,5,4,3,4
GP,F,18,R,GT3,T,2,2,other,other,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,3,2,3,1,1,5,4,11,11,13,35,-0.14548077945226706,-0.1958196099225682,0.3388892150624769,-0.0008410021333062303,-0.14548077945226706,-0.1958196099225682,0.3388892150624769,-0.0008410021333062303,307,319,195,306,5,5,4,5
GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,1,1,4,11,13,14,38,-0.14548077945226706,0.4911367513733601,0.6486625961547973,0.34681193833714286,-0.14548077945226706,0.4911367513733601,0.6486625961547973,0.34681193833714286,307,153,132,214,5,4,3,4
GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,4,1,2,4,2,16,16,16,48,1.677241727584828,1.5215712933172525,1.2682093583394383,1.5580687514847902,1.677241727584828,1.5215712933172525,1.2682093583394383,1.5580687514847902,25,36,47,36,1,2,2,2
GP,M,17,R,GT3,T,2,2,other,services,other,mother,2,1,0,no,no,no,no,no,no,no,no,5,2,2,1,1,4,0,9,10,10,29,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,-0.874569782267105,-0.5392977905705323,-0.5904309282144844,-0.6990864602893172,493,422,453,493,6,6,6,6
GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,3,4,1,1,1,2,2,10,11,12,33,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,398,319,277,354,6,5,5,5
GP,F,20,R,GT3,T,2,1,other,other,course,other,2,2,0,no,yes,yes,yes,yes,no,yes,yes,1,2,3,1,2,2,8,10,12,12,34,-0.510025280859686,0.14765857072539595,0.029115833970156463,-0.11623576791760491,-0.510025280859686,0.14765857072539595,0.029115833970156463,-0.11623576791760491,398,233,277,329,6,4,5,5
GP,F,18,U,GT3,T,4,3,services,other,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,1,2,1,3,2,2,15,15,15,45,1.3126972261774088,1.1780931126692884,0.9584359772471177,1.2030680134665626,1.3126972261774088,1.1780931126692884,0.9584359772471177,1.2030680134665626,47,61,83,73,2,2,3,3
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,1,3,2,10,10,11,31,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,-0.46388870838805396,-0.510025280859686,-0.5392977905705323,-0.28065754712216395,-0.46388870838805396,398,422,349,422,6,6,5,6
GP,M,18,R,GT3,T,3,2,other,other,course,mother,1,3,0,no,no,no,yes,no,yes,no,no,5,3,2,1,1,3,2,10,11,12,33,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,398,319,277,354,6,5,5,5
GP,F,17,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,no,no,yes,no,yes,no,no,3,2,3,1,1,4,2,15,12,13,40,1.3126972261774088,0.14765857072539595,0.3388892150624769,0.627565118642629,1.3126972261774088,0.14765857072539595,0.3388892150624769,0.627565118642629,47,233,195,160,2,4,4,4
GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,3,0,11,12,13,36,-0.14548077945226706,0.14765857072539595,0.3388892150624769,0.11896198398365813,-0.14548077945226706,0.14765857072539595,0.3388892150624769,0.11896198398365813,307,233,195,277,5,4,4,5
GP,M,17,U,GT3,T,2,2,other,other,home,father,2,1,0,no,no,no,no,yes,no,yes,no,4,4,4,2,3,4,8,8,8,9,25,-1.2391142836745241,-1.2262541518664605,-0.9002043093068048,-1.1738901844245087,-1.2391142836745241,-1.2262541518664605,-0.9002043093068048,-1.1738901844245087,558,577,550,580,7,7,7,8
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,3,4,1,6,15,16,16,47,1.3126972261774088,1.5215712933172525,1.2682093583394383,1.4309179678200474,1.3126972261774088,1.5215712933172525,1.2682093583394383,1.4309179678200474,47,36,47,48,2,2,2,2
GP,M,17,U,GT3,T,3,1,services,other,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,4,3,4,5,0,11,11,14,36,-0.14548077945226706,-0.1958196099225682,0.6486625961547973,0.10720596610321409,-0.14548077945226706,-0.1958196099225682,0.6486625961547973,0.10720596610321409,307,319,132,277,5,5,3,5
GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,3,4,2,2,4,8,10,11,12,33,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,-0.510025280859686,-0.1958196099225682,0.029115833970156463,-0.23603875403456925,398,319,277,354,6,5,5,5
GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,5,1,3,5,4,10,12,14,36,-0.510025280859686,0.14765857072539595,0.6486625961547973,0.09985816855543574,-0.510025280859686,0.14765857072539595,0.6486625961547973,0.09985816855543574,398,233,132,277,6,4,3,5
GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,yes,no,no,yes,no,yes,yes,4,3,5,1,2,3,12,8,9,10,27,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,-0.9460402300710242,-1.2391142836745241,-0.8827759712184965,-0.5904309282144844,-0.9460402300710242,558,505,453,540,7,7,6,7
GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,3,3,5,16,11,12,12,35,-0.14548077945226706,0.14765857072539595,0.029115833970156463,0.010915015747137803,-0.14548077945226706,0.14765857072539595,0.029115833970156463,0.010915015747137803,307,233,277,306,5,4,5,5
GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,4,0,no,yes,no,yes,yes,yes,yes,yes,4,5,5,1,3,2,10,16,16,16,48,1.677241727584828,1.5215712933172525,1.2682093583394383,1.5580687514847902,1.677241727584828,1.5215712933172525,1.2682093583394383,1.5580687514847902,25,36,47,36,1,2,2,2
GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,no,yes,no,no,4,4,3,1,1,3,2,13,13,13,39,0.5836082233625709,0.4911367513733601,0.3388892150624769,0.493066537430108,0.5836082233625709,0.4911367513733601,0.3388892150624769,0.493066537430108,153,153,195,181,4,4,4,4
GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,1,2,0,no,yes,no,yes,no,yes,no,yes,3,5,2,2,2,1,2,16,17,18,51,1.677241727584828,1.8650494739652166,1.887756120524079,1.8939656740747954,1.677241727584828,1.8650494739652166,1.887756120524079,1.8939656740747954,25,16,3,20,1,1,1,1
GP,F,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,5,1,2,1,8,14,14,15,43,0.9481527247699899,0.8346149320213242,0.9584359772471177,0.9561142436848555,0.9481527247699899,0.8346149320213242,0.9584359772471177,0.9561142436848555,82,99,83,108,3,3,3,3
